Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
tq7rgLxksAw,6 PRO DINO PLAYER VS AJJUBHAI AMITBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-08-27,04:00:23,115776,1633069,7451,3031
qXHHF3m8i84,ONE OF THE BEST MOMENT SOLO VS SQUAD MOMENT #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-08-26,09:30:27,329516,3152583,1536,54
Bi4gkPqkA8U,RED DAMAGE IS BACK!! PEAK KING SOLO VS SQUAD GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-08-24,04:00:04,156274,2005004,8009,960
bdBt-F0Dgyw,I LOVE SONIA CHARACTER 1 VS 4 | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-08-23,10:00:25,336778,3839664,1484,58
hgMsk_g_iZ0,"I LOST $300,000 DOLLARS IN CAR RACE",Total Gaming,Gaming,20,2023-08-22,04:00:30,78900,1391068,5527,2397
RnCOiicJY2o,6 GRANDMASTER GIRLS VS AJJUBHAI AMITBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-08-20,04:00:13,137104,1991235,6461,2613
D9-8JuKCZgc,MY LAST FREE FIRE SOLO VS SQUAD VIDEO BEFORE...,Total Gaming,Gaming,20,2023-08-18,04:00:15,245719,2880907,6677,913
XJhG1aC5dWs,1 VS 7🔥I FOUND 1000 IQ PLAYER💀 | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-08-16,09:45:02,1329114,14548308,3459,53
vkNCG7XTxwM,I BOUGHT GTR NISSAN AND MAZDA🔥❤️,Total Gaming,Gaming,20,2023-08-15,12:15:05,99817,1583971,9944,3718
m4u4bdP_Hts,4 V BADGE YOUTUBERS VS AJJUBHAI AMITBHAI [ 2 VS 4 ] BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-08-13,04:00:22,146474,2089748,9158,1268
106AKTAdf9Q,NEW UPDATE IS BEST🔥SOLO VS SQUAD UMP GOD LEVEL GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-08-11,04:00:00,148824,1831305,5302,948
pVXrrbcPsNQ,AMITBHAI KO UNFRIEND KAR DIYA | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-08-09,04:00:23,748787,5310310,2075,58
ilmA0h2acAM,MY NEW SUPER CAR IS CRAZY🔥🔥,Total Gaming,Gaming,20,2023-08-08,04:00:20,95004,1949391,4054,4483
Yk2dX2LOKwg,BADLA TIME😈6 PRO BLACK BUNNY BUNDLE VS AJJUBHAI AND AMITBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-08-06,04:00:30,130323,2576338,8993,1755
pYyuUkevTNQ,HACKER HAI BHAI HACKER | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-08-05,10:30:24,361631,4361029,1511,60
YnjliB1rjoc,BEST SOLO VS SQUAD GAMEPLAY ON MOBILE | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-08-03,04:00:15,217973,2555560,13793,1009
fWi3zdTtaU4,GHOST OF M4A1 AJJUBHAI🔥| GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-08-02,04:00:31,644521,6444755,2248,50
ccn9QJKM9qE,I BOUGHT MOST EXPENSIVE SUPERCAR | CAR FOR SALE PART #2,Total Gaming,Gaming,20,2023-08-01,04:00:17,83600,1460932,10493,4028
3jNbkg80BEg,GHATIYA GUN WOODPECKER😭 SOLO VS SQUAD | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-07-31,04:00:04,628747,7303211,1500,57
1xupbq0H7OQ,OLD FREE FIRE IS BACK [SOLO VS SQUAD] | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-07-30,04:15:00,392282,4314708,12436,1132
