Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
Uv1PyE8J38w,I Met Cristiano Ronaldo🇵🇹,IShowSpeed,Gaming,20,2023-06-17,22:59:06,13484617,212924658,88413,61
O2JWQd_y1Ww,irl Portugal Game🇵🇹 Meeting Ronaldo,IShowSpeed,Gaming,20,2023-06-17,22:01:49,460369,13732523,17356,11829
Fiq9XMRr4jg,i met ronaldo 🇵🇹,IShowSpeed,Gaming,20,2023-06-17,22:00:51,1497710,17185556,71832,372
oiCk3iFsyMw,17million......,IShowSpeed,Gaming,20,2023-06-16,13:31:40,80888,1539242,2759,3548
7i0Fus1og5Q,flawless,IShowSpeed,Gaming,20,2023-06-14,22:54:48,41103,1048784,1106,13433
ysXIcTYWi-w,irl Graduation Stream🎓,IShowSpeed,Gaming,20,2023-06-12,20:45:42,49074,1091588,2766,1975
JHnfP0uMcLU,irl UCL Final Strean Man City🏴󠁧󠁢󠁥󠁮󠁧󠁿 Vs Inter Milan🇮🇹,IShowSpeed,Gaming,20,2023-06-10,21:16:04,48786,1525704,1185,7311
RHa2eBio4hI,irl live  in Turkey 🇹🇷,IShowSpeed,Entertainment,24,2023-06-10,14:40:37,71805,1564953,5075,5558
Muop0iFtNBE,mannnn CR7 GOAT,IShowSpeed,Gaming,20,2023-06-07,20:38:46,42852,989043,1000,9073
B4Q37W7vkm8,irl live stream in France Paris🇫🇷,IShowSpeed,Entertainment,24,2023-06-05,20:09:29,49898,1174642,1842,7798
sMcvrwmZxEU,big speed is wassgood👑,IShowSpeed,Gaming,20,2023-06-04,21:03:08,33937,858143,888,8210
gYTXxjcY9bI,Fa cup Final Man United Vs Mancity irl Live stream!!!,IShowSpeed,Gaming,20,2023-06-03,15:05:51,45321,1180400,1692,3550
9iuHwsKOz70,irl live football stream with RECEBA 🇧🇷 in london🇬🇧,IShowSpeed,Entertainment,24,2023-05-31,20:47:00,49715,1105230,945,6645
KvUA1AntV7s,WE FOREVER TURNT,IShowSpeed,Gaming,20,2023-05-28,22:22:12,38128,1148520,1287,13399
crmVu9zB064,ouija,IShowSpeed,Gaming,20,2023-05-23,22:49:09,39997,1248935,1327,14577
S6oMXpL9u2k,naturaually air rigtnowwww,IShowSpeed,Gaming,20,2023-05-22,22:17:35,32152,911773,830,9860
wa_LHwZ9gUU,"irl mall shopping spree stream $50,000",IShowSpeed,Gaming,20,2023-05-21,20:20:23,63281,1864958,1649,7461
bBUjIfbIbyw,May 20th,IShowSpeed,Gaming,20,2023-05-20,23:09:26,38353,1043720,1394,10817
nT7k91CUHXU,im BIG BRO,IShowSpeed,Gaming,20,2023-05-19,23:59:56,42003,1204551,1194,12341
Qr_ZnylBqjU,click here if ronaldo the goat ⚡🇵🇹,IShowSpeed,Gaming,20,2023-05-19,00:25:50,69875,1844323,2036,16399
t1A8sdn6_hE,amigos herelive,IShowSpeed,Gaming,20,2023-05-17,01:41:46,33234,932716,1206,17971
M8P8F6a9VAY,The Kai N Speed Show... (Official Teaser),IShowSpeed,Gaming,20,2023-05-15,20:15:22,172036,3099884,7954,79
L2L9wxeipDk,MOTHERS DAY ❤️,IShowSpeed,Gaming,20,2023-05-14,22:09:53,38147,965919,1112,12669
m6pZg8_PPhY,KING,IShowSpeed,Gaming,20,2023-05-11,22:18:00,37950,1012130,1304,10758
5Bp9IgDtm5c,siiiiiiiiiiiii,IShowSpeed,Gaming,20,2023-05-10,22:31:26,34556,883437,946,12610
Esh9LTfyuzc,???,IShowSpeed,Gaming,20,2023-05-07,22:38:04,32368,884688,1295,11679
SZqCvbxiCZo,\\\\\\\\\\\\\\\\\\\\\\\\\\\,IShowSpeed,Gaming,20,2023-05-03,22:33:29,37861,1152697,1679,10392
aUfPGFonxkg,LAST DAY OF THE MOTNH,IShowSpeed,Gaming,20,2023-04-30,23:25:54,39225,1153191,2565,12994
TlvoCTwFzOQ,hav6we fun,IShowSpeed,Gaming,20,2023-04-30,00:31:56,50276,1504229,1946,18048
aWKtAqIUEl4,IShowSpeed & Kai Cenat - Dogs (Official Music Video),IShowSpeed,Gaming,20,2023-04-27,19:00:07,552733,10383924,29098,101
aMbygeLHhYY,irl prom date stream,IShowSpeed,Gaming,20,2023-04-23,01:14:29,152519,4777051,8616,12068
XwVfMfjmBkg,irl football stream,IShowSpeed,Gaming,20,2023-04-21,23:59:19,43917,969857,1103,7974
Hb5V2zgfq6Y,eid muhbark,IShowSpeed,Gaming,20,2023-04-20,21:57:37,46500,1025188,1822,12686
5puTVKIMBdg,mmmmmmmmmmm,IShowSpeed,Gaming,20,2023-04-16,23:32:46,40711,1336779,1046,10548
7J_miuUw46c,who is the goat?,IShowSpeed,Gaming,20,2023-04-15,22:13:54,29618,871075,1093,7905
G0iMrPuPjZo,healed,IShowSpeed,Gaming,20,2023-04-14,20:53:39,37768,938419,926,8759
t-RMVq_6hTQ,irl wisdom tooth surgery pt2,IShowSpeed,Gaming,20,2023-04-10,17:13:06,41440,1100736,2837,3956
ZLduABi5lJQ,ITS EASTER,IShowSpeed,Gaming,20,2023-04-09,23:15:01,44067,1208249,1038,15906
PeXJEUuBT04,"April 8, 2023",IShowSpeed,Gaming,20,2023-04-08,23:58:21,281603,4894466,13304,61
lwYAndmhGO8,(─‿‿─)♡,IShowSpeed,Gaming,20,2023-04-07,02:06:36,48489,1274209,1221,15540
sHK03FstNZE,I Went To The Ronaldo Island……,IShowSpeed,Gaming,20,2023-04-05,16:10:00,187418,4580872,10354,645
tn7xBBA1UJ8,april fools,IShowSpeed,Gaming,20,2023-04-01,23:00:12,50170,1387750,1544,11458
_yRxMWMu_t4,i’m quitting youtube💔,IShowSpeed,Gaming,20,2023-04-01,00:05:59,227437,3091632,56252,64
HH8WV_fqxSA,speed kills,IShowSpeed,Gaming,20,2023-03-30,22:57:33,48752,1351368,1996,8165
uutyrTM2ypQ,voltei ⚡,IShowSpeed,Gaming,20,2023-03-29,21:15:59,54503,1193800,865,10219
AI32Q8fYmXs,irl beach stream in Portugal🌊🏝️,IShowSpeed,Gaming,20,2023-03-26,19:14:19,74584,1350198,1477,5160
